N, WxH, Clock, Param0, Param1, Param2
82, 160x160, 3292190, 0.1, 0.2, 3, asm2
83, 160x160, 4908123, 0.1, 0.2, 3, asm2
84, 160x160, 6000030, 0.1, 0.2, 3, asm2
85, 160x160, 4237000, 0.1, 0.2, 3, asm2
86, 160x160, 3280103, 0.1, 0.2, 3, asm2
87, 160x160, 5197188, 0.1, 0.2, 3, asm2
88, 160x160, 4441880, 0.1, 0.2, 3, asm2
89, 160x160, 5763150, 0.1, 0.2, 3, asm2
90, 160x160, 7263564, 0.1, 0.2, 3, asm2
91, 160x160, 4237041, 0.1, 0.2, 3, asm2
92, 160x160, 3506225, 0.1, 0.2, 3, asm2
93, 160x160, 5981345, 0.1, 0.2, 3, asm2
94, 160x160, 3518591, 0.1, 0.2, 3, asm2
95, 160x160, 8594350, 0.1, 0.2, 3, asm2
96, 160x160, 3432083, 0.1, 0.2, 3, asm2
97, 160x160, 4459192, 0.1, 0.2, 3, asm2
98, 160x160, 6809052, 0.1, 0.2, 3, asm2
99, 160x160, 4079287, 0.1, 0.2, 3, asm2
100, 160x160, 5352360, 0.1, 0.2, 3, asm2
