N, WxH, Clock, Param0, Param1, Param2
58, 164x160, 2872094, 0.1, 0.2, 3, c
59, 164x160, 3561604, 0.1, 0.2, 3, c
60, 164x160, 3471564, 0.1, 0.2, 3, c
61, 164x160, 6365133, 0.1, 0.2, 3, c
62, 164x160, 2463306, 0.1, 0.2, 3, c
63, 164x160, 3537092, 0.1, 0.2, 3, c
64, 164x160, 3350291, 0.1, 0.2, 3, c
65, 164x160, 3549816, 0.1, 0.2, 3, c
66, 164x160, 4019200, 0.1, 0.2, 3, c
67, 164x160, 3909590, 0.1, 0.2, 3, c
68, 164x160, 2462991, 0.1, 0.2, 3, c
69, 164x160, 2632564, 0.1, 0.2, 3, c
70, 164x160, 3469914, 0.1, 0.2, 3, c
71, 164x160, 4106090, 0.1, 0.2, 3, c
72, 164x160, 2463760, 0.1, 0.2, 3, c
73, 164x160, 3635848, 0.1, 0.2, 3, c
74, 164x160, 3843485, 0.1, 0.2, 3, c
75, 164x160, 3181758, 0.1, 0.2, 3, c
76, 164x160, 6434383, 0.1, 0.2, 3, c
77, 164x160, 5872363, 0.1, 0.2, 3, c
78, 164x160, 3180704, 0.1, 0.2, 3, c
79, 164x160, 2549506, 0.1, 0.2, 3, c
80, 164x160, 2542936, 0.1, 0.2, 3, c
81, 164x160, 2462900, 0.1, 0.2, 3, c
82, 164x160, 2537139, 0.1, 0.2, 3, c
83, 164x160, 2516455, 0.1, 0.2, 3, c
84, 164x160, 4193270, 0.1, 0.2, 3, c
85, 164x160, 3492186, 0.1, 0.2, 3, c
86, 164x160, 4771557, 0.1, 0.2, 3, c
87, 164x160, 2780594, 0.1, 0.2, 3, c
88, 164x160, 3699437, 0.1, 0.2, 3, c
89, 164x160, 3817345, 0.1, 0.2, 3, c
90, 164x160, 2614047, 0.1, 0.2, 3, c
91, 164x160, 2555775, 0.1, 0.2, 3, c
92, 164x160, 4048300, 0.1, 0.2, 3, c
93, 164x160, 3319128, 0.1, 0.2, 3, c
94, 164x160, 2633561, 0.1, 0.2, 3, c
95, 164x160, 3180954, 0.1, 0.2, 3, c
96, 164x160, 3181654, 0.1, 0.2, 3, c
97, 164x160, 2463691, 0.1, 0.2, 3, c
98, 164x160, 2624686, 0.1, 0.2, 3, c
99, 164x160, 2850233, 0.1, 0.2, 3, c
100, 164x160, 2462976, 0.1, 0.2, 3, c
1, 160x160, 3960448, 0.1, 0.2, 3, c
2, 160x160, 2379948, 0.1, 0.2, 3, c
3, 160x160, 3349812, 0.1, 0.2, 3, c
4, 160x160, 2328240, 0.1, 0.2, 3, c
5, 160x160, 2518002, 0.1, 0.2, 3, c
6, 160x160, 2327830, 0.1, 0.2, 3, c
7, 160x160, 2670030, 0.1, 0.2, 3, c
8, 160x160, 3280746, 0.1, 0.2, 3, c
9, 160x160, 3323892, 0.1, 0.2, 3, c
10, 160x160, 3281942, 0.1, 0.2, 3, c
11, 160x160, 3317612, 0.1, 0.2, 3, c
12, 160x160, 5989859, 0.1, 0.2, 3, c
13, 160x160, 3138180, 0.1, 0.2, 3, c
14, 160x160, 4070205, 0.1, 0.2, 3, c
15, 160x160, 5556472, 0.1, 0.2, 3, c
16, 160x160, 4595925, 0.1, 0.2, 3, c
17, 160x160, 2374024, 0.1, 0.2, 3, c
18, 160x160, 3279600, 0.1, 0.2, 3, c
19, 160x160, 4370185, 0.1, 0.2, 3, c
20, 160x160, 3007417, 0.1, 0.2, 3, c
