N, WxH, Clock, Param0, Param1, Param2
88, 160x160, 3566676, 0.1, 0.2, 3, asm2
89, 160x160, 6139735, 0.1, 0.2, 3, asm2
90, 160x160, 3350109, 0.1, 0.2, 3, asm2
91, 160x160, 6063700, 0.1, 0.2, 3, asm2
92, 160x160, 4723192, 0.1, 0.2, 3, asm2
93, 160x160, 4315070, 0.1, 0.2, 3, asm2
94, 160x160, 3404797, 0.1, 0.2, 3, asm2
95, 160x160, 6944559, 0.1, 0.2, 3, asm2
96, 160x160, 4385600, 0.1, 0.2, 3, asm2
97, 160x160, 3568282, 0.1, 0.2, 3, asm2
98, 160x160, 5452025, 0.1, 0.2, 3, asm2
99, 160x160, 4956712, 0.1, 0.2, 3, asm2
100, 160x160, 3381339, 0.1, 0.2, 3, asm2
