N, WxH, Clock, Param0, Param1, Param2
26, 160x160, 3884076, 0.1, 0.2, 3, asm1
27, 160x160, 6055655, 0.1, 0.2, 3, asm1
28, 160x160, 5036063, 0.1, 0.2, 3, asm1
29, 160x160, 3952357, 0.1, 0.2, 3, asm1
30, 160x160, 3914642, 0.1, 0.2, 3, asm1
31, 160x160, 8609803, 0.1, 0.2, 3, asm1
32, 160x160, 5402153, 0.1, 0.2, 3, asm1
33, 160x160, 6585377, 0.1, 0.2, 3, asm1
34, 160x160, 5794204, 0.1, 0.2, 3, asm1
35, 160x160, 3884442, 0.1, 0.2, 3, asm1
36, 160x160, 10184925, 0.1, 0.2, 3, asm1
37, 160x160, 5235884, 0.1, 0.2, 3, asm1
38, 160x160, 7587838, 0.1, 0.2, 3, asm1
39, 160x160, 7397179, 0.1, 0.2, 3, asm1
40, 160x160, 3883209, 0.1, 0.2, 3, asm1
41, 160x160, 3948276, 0.1, 0.2, 3, asm1
42, 160x160, 5301088, 0.1, 0.2, 3, asm1
43, 160x160, 5903965, 0.1, 0.2, 3, asm1
44, 160x160, 5313723, 0.1, 0.2, 3, asm1
45, 160x160, 5016317, 0.1, 0.2, 3, asm1
46, 160x160, 6093500, 0.1, 0.2, 3, asm1
47, 160x160, 8683778, 0.1, 0.2, 3, asm1
48, 160x160, 3884224, 0.1, 0.2, 3, asm1
49, 160x160, 4881148, 0.1, 0.2, 3, asm1
50, 160x160, 5733332, 0.1, 0.2, 3, asm1
51, 160x160, 3965793, 0.1, 0.2, 3, asm1
52, 160x160, 3884415, 0.1, 0.2, 3, asm1
53, 160x160, 3945442, 0.1, 0.2, 3, asm1
54, 160x160, 6711870, 0.1, 0.2, 3, asm1
55, 160x160, 3950425, 0.1, 0.2, 3, asm1
56, 160x160, 3951673, 0.1, 0.2, 3, asm1
57, 160x160, 5407312, 0.1, 0.2, 3, asm1
58, 160x160, 7145525, 0.1, 0.2, 3, asm1
59, 160x160, 5883984, 0.1, 0.2, 3, asm1
60, 160x160, 3948335, 0.1, 0.2, 3, asm1
61, 160x160, 3934654, 0.1, 0.2, 3, asm1
62, 160x160, 3940391, 0.1, 0.2, 3, asm1
63, 160x160, 5525154, 0.1, 0.2, 3, asm1
64, 160x160, 7311977, 0.1, 0.2, 3, asm1
65, 160x160, 4168015, 0.1, 0.2, 3, asm1
66, 160x160, 5732732, 0.1, 0.2, 3, asm1
67, 160x160, 7383138, 0.1, 0.2, 3, asm1
68, 160x160, 6688655, 0.1, 0.2, 3, asm1
69, 160x160, 4065486, 0.1, 0.2, 3, asm1
70, 160x160, 8079824, 0.1, 0.2, 3, asm1
71, 160x160, 3954344, 0.1, 0.2, 3, asm1
72, 160x160, 10067367, 0.1, 0.2, 3, asm1
73, 160x160, 3884222, 0.1, 0.2, 3, asm1
74, 160x160, 6004822, 0.1, 0.2, 3, asm1
75, 160x160, 6019855, 0.1, 0.2, 3, asm1
76, 160x160, 9277150, 0.1, 0.2, 3, asm1
77, 160x160, 3998644, 0.1, 0.2, 3, asm1
78, 160x160, 10096425, 0.1, 0.2, 3, asm1
79, 160x160, 10063234, 0.1, 0.2, 3, asm1
80, 160x160, 6021110, 0.1, 0.2, 3, asm1
81, 160x160, 5472366, 0.1, 0.2, 3, asm1
82, 160x160, 7523531, 0.1, 0.2, 3, asm1
