N, WxH, Clock, Param0, Param1, Param2
61, 160x160, 958425, 0, 0, 0, asm2
62, 160x160, 360990, 0, 0, 0, asm2
63, 160x160, 297395, 0, 0, 0, asm2
64, 160x160, 234373, 0, 0, 0, asm2
65, 160x160, 344172, 0, 0, 0, asm2
66, 160x160, 234642, 0, 0, 0, asm2
67, 160x160, 296979, 0, 0, 0, asm2
68, 160x160, 231361, 0, 0, 0, asm2
69, 160x160, 246534, 0, 0, 0, asm2
70, 160x160, 248682, 0, 0, 0, asm2
71, 160x160, 255618, 0, 0, 0, asm2
72, 160x160, 511707, 0, 0, 0, asm2
73, 160x160, 513400, 0, 0, 0, asm2
74, 160x160, 247827, 0, 0, 0, asm2
75, 160x160, 255006, 0, 0, 0, asm2
76, 160x160, 464589, 0, 0, 0, asm2
77, 160x160, 248145, 0, 0, 0, asm2
78, 160x160, 232206, 0, 0, 0, asm2
79, 160x160, 400475, 0, 0, 0, asm2
80, 160x160, 313092, 0, 0, 0, asm2
81, 160x160, 298787, 0, 0, 0, asm2
82, 160x160, 323624, 0, 0, 0, asm2
83, 160x160, 301150, 0, 0, 0, asm2
84, 160x160, 327496, 0, 0, 0, asm2
85, 160x160, 249133, 0, 0, 0, asm2
86, 160x160, 249982, 0, 0, 0, asm2
87, 160x160, 232139, 0, 0, 0, asm2
88, 160x160, 576412, 0, 0, 0, asm2
89, 160x160, 235345, 0, 0, 0, asm2
90, 160x160, 298642, 0, 0, 0, asm2
91, 160x160, 313836, 0, 0, 0, asm2
92, 160x160, 452063, 0, 0, 0, asm2
93, 160x160, 514686, 0, 0, 0, asm2
94, 160x160, 230833, 0, 0, 0, asm2
95, 160x160, 514672, 0, 0, 0, asm2
96, 160x160, 599700, 0, 0, 0, asm2
97, 160x160, 300487, 0, 0, 0, asm2
98, 160x160, 258865, 0, 0, 0, asm2
99, 160x160, 313300, 0, 0, 0, asm2
100, 160x160, 232124, 0, 0, 0, asm2
